Timestamp,Temperature (C),Humidity (%),Lux Intensity,CO2 Level (ppm),Occupancy,Fan Speed,Lighting Level,Humidifier Level,Air Purifier Level,Energy Usage (kWh)
07/06/24 01:25,24.31,39.54,6.28,1398.86,4,79,23,6,75,0.84
07/06/24 01:26,17.83,70,29.22,1758.56,5,17,6,88,62,0.5
07/06/24 01:27,28.74,40.5,2.29,1072.13,4,44,15,16,9,0.32
07/06/24 01:28,19.38,70,23.81,400,5,89,42,31,73,0.97
07/06/24 01:29,23.68,52.24,17.89,939.3,2,76,76,66,62,0.94
07/06/24 01:30,20.71,63.650000000000006,19.84,1718.24,3,76,82,37,18,0.79
07/06/24 01:31,24.14,31.150000000000002,11.55,1544.33,3,56,8,3,33,0.47
07/06/24 01:32,29.76,50.720000000000006,9.91,516.88,1,24,12,32,33,0.39
07/06/24 01:33,15.92,64.35,26.58,1398.53,0,31,21,81,23,0.46
07/06/24 01:34,29.85,44.46,9.86,988.68,1,84,12,36,18,0.66
07/06/24 01:35,20.15,43.89,13.44,1450.21,2,66,80,92,12,0.76
07/06/24 01:36,27.89,70,21.31,695.76,0,80,11,89,30,0.71
07/06/24 01:37,17.68,61.47,0.11,1852.3,5,18,40,94,63,0.6
07/06/24 01:38,20.22,44.07,48.04,1553.54,0,70,85,47,25,0.87
07/06/24 01:39,27.19,64.06,10.04,949.3399999999999,1,46,71,4,87,0.87
07/06/24 01:40,28.47,57.04,14.69,1458.04,1,35,20,85,68,0.74
07/06/24 01:41,27.61,43.120000000000005,28.08,551.23,2,11,57,37,33,0.4
07/06/24 01:42,18.4,53.83,27.26,989.78,0,17,48,60,14,0.38
07/06/24 01:43,21.23,60.87,13.21,1260.57,1,42,25,89,55,0.74
07/06/24 01:44,21.76,42.05,35.29,483.92999999999995,2,10,68,8,54,0.52
07/06/24 01:45,26.36,50.11,0.97,1594.75,2,11,41,51,42,0.43
07/06/24 01:46,22.0,70,20.67,544.08,3,33,53,84,67,0.8
07/06/24 01:47,20.5,63.6,47.99,1372.42,5,61,7,99,9,0.53
07/06/24 01:48,26.25,35.45,6.89,624.01,2,5,21,30,70,0.47
07/06/24 01:49,19.13,54.63,31.39,777.46,1,47,16,72,11,0.49
07/06/24 01:50,22.59,70,19.53,1014.9000000000001,5,49,93,88,49,0.87
07/06/24 01:51,20.32,63.26,16.79,1820.08,3,99,87,84,54,1.15
07/06/24 01:52,17.59,70,6.35,947.25,5,18,65,98,4,0.52
07/06/24 01:53,26.33,40.05,17.85,1104.6,4,20,78,98,71,0.8
07/06/24 01:54,20.03,70,9.79,466.67999999999995,2,76,42,42,50,0.75
07/06/24 01:55,28.81,65.57000000000001,45.66,450.79999999999995,3,78,28,84,69,0.98
07/06/24 01:56,29.59,67.77000000000001,25.54,573.82,2,25,1,45,9,0.23
07/06/24 01:57,17.96,42.32000000000001,14.16,742.13,4,17,14,78,34,0.39
07/06/24 01:58,15.77,41.95,40.01,1708.69,4,18,52,55,3,0.36
07/06/24 01:59,16.72,66.6,36.71,1730.95,5,47,21,61,81,0.7
07/06/24 02:00,16.24,70,20.5,486.76,5,73,12,45,100,0.95
07/06/24 02:01,17.2,70,12.83,1369.51,1,54,85,60,61,0.98
07/06/24 02:02,25.59,53.1,14.7,423.53,4,9,100,31,18,0.45
07/06/24 02:03,18.82,69.99,29.14,400,0,42,82,51,95,0.99
07/06/24 02:04,21.8,66.68,38.64,483.28999999999996,1,41,78,64,20,0.68
07/06/24 02:05,28.02,51.51,24.72,1608.15,3,19,59,21,8,0.33
07/06/24 02:06,17.75,51.059999999999995,39.17,1385.74,5,88,51,84,89,1.1
07/06/24 02:07,28.01,38.95,3.54,916.0899999999999,3,45,76,20,81,0.89
07/06/24 02:08,19.3,44.63,47.78,1779.51,0,1,43,17,39,0.33
07/06/24 02:09,20.27,62.29,8.84,1923.73,1,13,30,13,14,0.25
07/06/24 02:10,16.86,64.78,27.55,1143.58,4,79,39,12,97,0.9
07/06/24 02:11,25.73,65.55,19.75,1602.67,3,37,75,34,59,0.66
07/06/24 02:12,28.6,39.72,46.21,900.34,3,31,71,92,52,0.78
07/06/24 02:13,24.1,54.379999999999995,12.95,1314.9,0,78,53,28,10,0.59
07/06/24 02:14,16.9,40.209999999999994,19.52,400,5,68,21,73,67,0.79
07/06/24 02:15,25.27,50.42,40.3,1339.6,1,71,7,9,28,0.54
07/06/24 02:16,17.97,57.150000000000006,49.3,400.35,4,25,1,47,65,0.48
07/06/24 02:17,26.31,52.17,25.63,400,3,29,64,14,50,0.51
07/06/24 02:18,29.01,39.45,4.41,1081.75,1,40,23,87,52,0.7
07/06/24 02:19,20.22,55.730000000000004,48.79,1172.92,0,32,54,46,28,0.5
07/06/24 02:20,23.98,70,40.08,546.26,0,71,68,83,85,1.14
07/06/24 02:21,21.08,54.269999999999996,13.82,520.82,0,54,46,79,42,0.71
07/06/24 02:22,28.27,70,6.24,1760.63,1,63,22,96,81,0.87
07/06/24 02:23,27.82,69.26,29.07,1263.66,4,39,87,69,73,0.91
07/06/24 02:24,15.12,59.7,2.63,1758.1,2,18,97,0,95,0.71
07/06/24 02:25,17.54,63.690000000000005,28.08,1742.44,5,6,53,22,91,0.61
07/06/24 02:26,29.48,45.1,34.31,1748.55,1,22,53,75,34,0.56
07/06/24 02:27,21.68,45.19,44.26,1301.89,1,35,1,68,43,0.48
07/06/24 02:28,24.92,33.72,7.66,1575.67,1,89,34,24,0,0.61
07/06/24 02:29,19.22,41.33,44.12,751.72,1,4,16,10,63,0.34
07/06/24 02:30,26.81,48.6,14.92,1366.05,0,94,55,10,64,0.89
07/06/24 02:31,24.51,63.79,30.11,1838.89,0,59,3,59,34,0.57
07/06/24 02:32,15.45,57.36,48.97,1533.13,5,29,18,1,96,0.64
07/06/24 02:33,17.51,46.49,12.02,1505.34,4,81,28,86,64,0.86
07/06/24 02:34,26.9,60.02,0.88,564.7,1,97,98,86,4,0.96
07/06/24 02:35,21.2,49.95,0.14,1753.93,5,82,49,96,19,0.77
07/06/24 02:36,18.34,65.39999999999999,38.94,683.84,2,45,85,16,34,0.7
07/06/24 02:37,25.34,65.67999999999999,3.19,1153.24,3,84,27,1,29,0.63
07/06/24 02:38,21.41,44.85,22.66,1694.43,0,68,37,9,19,0.51
07/06/24 02:39,28.43,61.45,11.01,1866.64,3,36,21,86,30,0.49
07/06/24 02:40,16.83,45.48,18.54,1978.35,3,61,58,74,8,0.68
07/06/24 02:41,17.25,70,6.24,1495.68,0,4,100,86,47,0.66
07/06/24 02:42,25.46,53.309999999999995,15.18,1707.64,0,90,72,24,74,0.94
07/06/24 02:43,29.89,68.27,32.32,879.47,4,78,94,5,18,0.69
07/06/24 02:44,21.41,43.71,28.44,1541.08,1,87,31,0,0,0.54
07/06/24 02:45,18.84,54.2,16.55,1849.03,2,53,40,7,78,0.66
07/06/24 02:46,15.64,62.02,14.39,772.56,4,68,78,35,50,0.89
07/06/24 02:47,25.35,56.27,29.79,1623.66,4,40,91,15,4,0.52
07/06/24 02:48,21.73,55.73,11.93,1002.4300000000001,1,66,78,24,86,0.92
07/06/24 02:49,18.74,54.22,36.42,1469.37,3,73,2,44,6,0.49
07/06/24 02:50,16.42,60.900000000000006,49.17,1061.99,0,34,60,7,98,0.76
07/06/24 02:51,29.55,65.12,20.56,1203.66,3,62,32,60,35,0.69
07/06/24 02:52,23.83,50.26,48.75,812.27,2,16,20,4,66,0.43
07/06/24 02:53,18.22,63.18,31.43,485.96,3,91,82,54,3,0.88
07/06/24 02:54,17.47,56.43,39.35,1315.86,0,46,41,2,59,0.61
07/06/24 02:55,29.65,33.25,34.68,1658.35,3,67,44,1,43,0.68
07/06/24 02:56,25.02,70,21.72,400,3,82,22,35,99,0.98
07/06/24 02:57,18.01,44.64,22.72,1748.35,5,36,45,10,74,0.57
07/06/24 02:58,18.25,64.04,21.3,880.5,3,3,5,87,21,0.28
07/06/24 02:59,26.66,45.97,42.97,824.95,0,98,98,35,99,1.15
07/06/24 03:00,18.71,31.54,7.36,977.05,3,24,93,0,29,0.52
07/06/24 03:01,20.87,66.07,15.78,622.85,0,73,8,10,32,0.51
07/06/24 03:02,15.1,52.190000000000005,38.74,457.19000000000005,5,79,22,52,43,0.66
07/06/24 03:03,21.51,63.410000000000004,12.78,1073.19,3,4,67,76,15,0.41
07/06/24 03:04,27.25,42.16,46.84,1442.36,4,94,91,14,66,1.06
07/06/24 03:05,29.01,66.17,36.97,1503.57,3,9,6,78,40,0.36
07/06/24 03:06,16.0,70,7.44,400,5,63,54,14,73,0.87
07/06/24 03:07,19.76,55.67,35.61,1776.86,4,38,35,62,56,0.7
07/06/24 03:08,19.58,70,43.67,1283.22,3,87,83,74,25,1.0
07/06/24 03:09,26.84,60.78,26.62,1541.61,5,15,31,44,75,0.61
07/06/24 03:10,28.24,42.57,28.2,1468.71,2,36,79,37,51,0.7
07/06/24 03:11,15.13,59.5,13.04,1195.27,2,24,42,57,50,0.53
07/06/24 03:12,18.91,52.12,40.63,1374.1,5,82,48,74,23,0.84
07/06/24 03:13,22.53,34.4,3.92,1553.57,5,12,26,28,19,0.27
07/06/24 03:14,22.77,48.599999999999994,10.26,519.88,0,72,13,28,73,0.67
07/06/24 03:15,25.22,49.839999999999996,28.21,1041.7,0,16,98,64,81,0.75
07/06/24 03:16,27.71,40.5,48.06,1531.79,0,46,87,8,68,0.78
07/06/24 03:17,21.42,70,15.56,1117.5,3,35,81,67,88,0.9
07/06/24 03:18,21.0,70,9.58,767.05,0,23,70,81,96,0.8
07/06/24 03:19,22.29,70,9.06,827.65,5,47,37,79,76,0.88
07/06/24 03:20,16.86,58.230000000000004,5.99,452.33,2,78,93,93,4,0.8
07/06/24 03:21,28.2,39.99,13.5,1748.66,4,26,69,55,29,0.59
07/06/24 03:22,18.57,70,19.53,945.14,4,55,33,72,4,0.54
07/06/24 03:23,24.2,56.07,32.55,400,3,21,62,2,55,0.5
07/06/24 03:24,27.24,32.41,10.69,1328.18,5,43,30,4,5,0.35
07/06/24 03:25,19.98,69.63,12.89,1652.61,2,98,5,68,33,0.83
07/06/24 03:26,25.45,68.59,37.15,1496.49,2,100,62,91,18,0.85
07/06/24 03:27,29.72,47.7,38.51,1933.77,2,60,93,53,15,0.79
07/06/24 03:28,23.58,52.93,47.17,1120.44,0,3,62,46,54,0.49
07/06/24 03:29,18.01,62.129999999999995,27.66,701.56,3,53,77,14,75,0.77
07/06/24 03:30,29.32,36.9,27.55,1052.06,1,97,37,29,96,1.07
07/06/24 03:31,15.7,49.160000000000004,4.78,454.41,5,51,21,96,6,0.54
07/06/24 03:32,26.45,42.85,2.1,1146.51,4,7,51,41,61,0.51
07/06/24 03:33,24.26,35.8,33.62,605.46,1,49,71,45,69,0.78
07/06/24 03:34,20.18,53.77,33.93,624.03,4,6,53,95,82,0.77
07/06/24 03:35,20.41,55.59,0.11,809.19,5,28,64,46,87,0.76
07/06/24 03:36,21.46,52.87,21.11,521.4,3,63,3,75,84,0.79
07/06/24 03:37,25.37,37.46,49.52,1099.74,5,50,35,26,23,0.54
07/06/24 03:38,21.65,63.85,6.17,663.2,4,70,52,56,52,0.82
07/06/24 03:39,21.84,62.61,20.97,1633.0,2,19,68,51,7,0.44
07/06/24 03:40,20.83,70,41.15,684.17,0,74,50,71,26,0.73
07/06/24 03:41,16.83,70,48.49,955.4300000000001,4,34,92,95,58,0.79
07/06/24 03:42,23.7,36.75,43.41,1426.4,1,62,19,51,18,0.52
07/06/24 03:43,19.41,70,23.34,1573.1,2,68,3,83,58,0.82
07/06/24 03:44,21.06,59.56,40.28,1135.93,3,79,59,6,35,0.78
07/06/24 03:45,25.74,63.81,12.14,1548.64,5,92,52,88,49,0.95
07/06/24 03:46,28.46,53.29,44.9,1254.06,1,4,16,30,85,0.43
07/06/24 03:47,28.24,40.64,12.61,1281.56,0,6,14,0,85,0.38
07/06/24 03:48,15.64,66.98,25.15,980.96,2,78,91,0,96,1.15
07/06/24 03:49,18.92,66.97,39.25,1576.29,0,91,20,48,82,1.01
07/06/24 03:50,15.17,44.26,21.54,1359.36,1,30,63,43,19,0.46
07/06/24 03:51,22.82,66.31,30.39,400,4,62,67,43,35,0.7
07/06/24 03:52,28.85,61.05,47.09,1278.82,4,93,59,74,57,0.96
07/06/24 03:53,28.33,37.76,20.53,690.63,0,74,91,18,6,0.74
07/06/24 03:54,24.86,66.77000000000001,40.89,1994.44,5,1,30,35,2,0.17
07/06/24 03:55,15.31,41.32,22.75,883.51,4,45,18,46,83,0.72
07/06/24 03:56,22.7,42.720000000000006,49.6,1397.29,0,75,56,62,27,0.8
07/06/24 03:57,18.05,45.35,37.85,1037.81,3,24,26,46,84,0.65
07/06/24 03:58,28.25,70,32.81,1225.55,2,1,89,55,31,0.46
07/06/24 03:59,17.9,49.84,49.86,1670.7,5,89,77,52,91,1.15
07/06/24 04:00,19.13,64.74,32.51,902.79,2,68,13,5,58,0.66
07/06/24 04:01,29.07,70,47.78,421.14,1,5,99,76,37,0.61
07/06/24 04:02,25.2,39.15,23.96,1144.77,1,51,74,39,6,0.55
07/06/24 04:03,15.21,42.37,4.41,1477.37,1,54,41,25,80,0.82
07/06/24 04:04,21.09,46.28,43.91,1732.08,1,83,96,51,69,0.99
07/06/24 04:05,16.96,36.35,23.49,453.32,4,75,35,50,2,0.56
07/06/24 04:06,26.98,52.61,40.41,1515.62,3,72,88,28,6,0.67
07/06/24 04:07,23.37,47.44,36.5,1808.55,1,90,18,68,91,0.98
07/06/24 04:08,21.54,65.07000000000001,49.08,1174.05,0,30,87,89,5,0.65
07/06/24 04:09,26.95,56.15,49.02,725.42,0,13,59,31,34,0.47
07/06/24 04:10,19.93,36.05,1.23,926.69,2,7,68,50,84,0.7
07/06/24 04:11,20.82,70,33.06,1290.03,5,80,42,95,86,1.14
07/06/24 04:12,25.78,54.38,27.16,634.64,2,61,88,41,61,0.91
07/06/24 04:13,20.76,51.84,1.02,1357.08,0,6,75,76,60,0.69
07/06/24 04:14,21.26,44.03,40.06,518.53,3,64,84,75,11,0.71
07/06/24 04:15,23.67,49.75,0.35,992.1800000000001,4,54,86,68,48,0.82
07/06/24 04:16,24.35,33.3,40.29,1289.46,3,7,1,14,36,0.21
07/06/24 04:17,27.33,41.89,40.17,760.76,1,73,39,16,67,0.81
07/06/24 04:18,17.51,59.61,36.71,1555.54,1,95,92,81,24,0.92
07/06/24 04:19,22.0,70,41.94,699.53,4,18,10,90,0,0.32
07/06/24 04:20,23.2,68.09,7.87,1202.23,0,27,63,87,63,0.7
07/06/24 04:21,28.5,70,34.23,1345.6,1,36,4,80,14,0.37
07/06/24 04:22,23.41,41.339999999999996,1.62,515.46,2,18,96,8,5,0.38
07/06/24 04:23,24.92,60.81,5.72,1660.59,1,27,14,81,65,0.65
07/06/24 04:24,15.59,54.1,36.14,1236.11,2,90,31,86,80,0.96
07/06/24 04:25,22.81,58.07,17.65,1787.76,4,57,85,49,63,0.86
07/06/24 04:26,26.89,45.589999999999996,0.61,932.9000000000001,1,37,83,43,70,0.77
07/06/24 04:27,27.3,56.46,49.43,1688.17,4,60,86,71,81,0.96
07/06/24 04:28,24.63,70,46.9,1464.66,2,75,15,61,23,0.58
07/06/24 04:29,22.7,70,42.22,1036.39,4,58,0,27,48,0.53
07/06/24 04:30,23.75,38.67,48.3,573.77,5,89,34,80,87,1.11
07/06/24 04:31,27.31,53.56,26.91,1465.19,4,88,16,32,94,0.93
07/06/24 04:32,19.92,48.82,24.19,696.36,4,19,9,21,72,0.41
07/06/24 04:33,20.88,41.36,36.05,1856.04,2,72,100,18,33,0.81
07/06/24 04:34,18.74,60.06,27.06,1508.01,4,71,65,83,47,0.93
07/06/24 04:35,16.29,38.25,29.65,1404.46,5,91,60,26,67,0.94
07/06/24 04:36,20.2,54.35,49.27,1219.85,2,83,2,95,98,0.97
07/06/24 04:37,22.67,70,5.15,910.97,0,70,18,37,25,0.62
07/06/24 04:38,21.1,57.51,17.01,710.92,2,4,17,100,80,0.58
07/06/24 04:39,19.22,44.18000000000001,17.83,1587.86,4,68,60,68,34,0.78
07/06/24 04:40,23.1,32.97,37.23,1598.73,3,30,59,26,61,0.66
07/06/24 04:41,27.05,43.79,1.62,680.96,4,9,73,11,100,0.63
07/06/24 04:42,27.18,54.76,19.32,400,1,41,42,4,99,0.67
07/06/24 04:43,25.82,56.71,22.2,1327.72,5,43,97,14,33,0.63
07/06/24 04:44,16.9,44.69,4.62,1028.93,2,53,65,94,68,0.84
07/06/24 04:45,17.43,62.459999999999994,5.09,1832.28,2,54,81,23,28,0.69
07/06/24 04:46,19.77,70,24.43,1552.97,2,83,94,91,21,0.95
07/06/24 04:47,29.04,51.190000000000005,27.07,539.62,1,81,8,92,78,0.88
07/06/24 04:48,28.15,51.08,44.59,596.48,0,79,34,25,11,0.58
07/06/24 04:49,25.34,43.8,7.3,485.38,3,73,19,84,61,0.87
07/06/24 04:50,28.32,59.629999999999995,30.75,401.28,3,92,88,29,15,0.87
07/06/24 04:51,25.28,68.47,44.39,1770.45,4,60,26,30,85,0.74
07/06/24 04:52,16.19,68.58,48.02,1126.23,4,8,12,68,85,0.51
07/06/24 04:53,23.33,70,38.75,1157.84,3,10,68,66,90,0.74
07/06/24 04:54,29.07,58.36,45.44,924.13,5,72,34,15,32,0.65
07/06/24 04:55,26.26,45.46,36.57,1805.94,5,45,100,51,76,1.0
07/06/24 04:56,24.59,42.13,33.74,1789.4,4,44,12,7,72,0.56
07/06/24 04:57,28.53,48.25,3.75,546.53,4,49,63,29,33,0.61
07/06/24 04:58,20.88,46.03,34.66,819.56,3,62,50,52,0,0.6
07/06/24 04:59,20.79,70,3.5,1542.76,1,75,1,81,75,0.83
07/06/24 05:00,25.65,52.27,25.43,913.4,4,21,60,51,1,0.38
07/06/24 05:01,22.55,39.3,32.24,400,1,0,9,91,91,0.63
07/06/24 05:02,21.58,66.51,47.09,1610.38,1,88,62,22,45,0.9
07/06/24 05:03,19.69,55.2,20.08,954.06,0,72,2,68,51,0.64
07/06/24 05:04,29.62,53.17,29.49,883.9000000000001,3,81,15,14,90,0.91
07/06/24 05:05,26.92,65.76,39.34,620.81,3,44,68,74,9,0.63
07/06/24 05:06,21.93,65.23,9.64,1348.82,0,74,66,68,31,0.82
07/06/24 05:07,18.99,54.52,49.31,400,0,69,37,66,46,0.79
07/06/24 05:08,22.51,37.040000000000006,28.64,1872.54,2,41,31,12,41,0.49
07/06/24 05:09,21.32,70,14.39,1737.46,0,37,44,61,96,0.8
07/06/24 05:10,26.51,70,35.49,1472.2,4,40,82,66,61,0.77
07/06/24 05:11,18.89,54.35,31.1,1221.99,5,80,19,19,68,0.77
07/06/24 05:12,28.23,57.309999999999995,45.43,1477.53,3,24,70,8,98,0.73
07/06/24 05:13,26.64,59.14,28.06,666.34,1,6,19,60,95,0.57
07/06/24 05:14,28.0,47.24,19.05,1471.59,5,50,84,40,64,0.88
07/06/24 05:15,18.1,37.86,43.98,888.36,2,12,79,35,10,0.39
07/06/24 05:16,27.29,43.48,25.99,1506.67,4,44,77,99,58,0.85
07/06/24 05:17,23.43,58.06,15.08,531.0,2,24,48,91,48,0.64
07/06/24 05:18,23.35,36.84,48.81,572.67,5,42,68,27,28,0.54
07/06/24 05:19,24.29,67.62,8.4,781.61,3,75,14,38,91,0.88
07/06/24 05:20,20.28,50.08,1.16,868.56,1,51,84,84,38,0.81
07/06/24 05:21,28.66,66.22,0.52,878.69,5,83,70,48,83,1.11
07/06/24 05:22,29.17,41.589999999999996,0.43,1237.47,4,13,12,33,39,0.31
07/06/24 05:23,26.13,67.85,16.05,972.3499999999999,0,30,70,61,87,0.79
07/06/24 05:24,20.84,37.76,35.05,1308.23,4,60,78,9,73,0.86
07/06/24 05:25,27.49,70,1.14,968.8800000000001,4,51,91,82,96,1.14
07/06/24 05:26,15.06,70,2.83,1366.74,2,31,63,65,39,0.59
07/06/24 05:27,21.46,39.32,21.98,1585.4,0,84,44,49,29,0.74
07/06/24 05:28,18.36,56.44,38.69,585.27,0,63,40,34,65,0.74
07/06/24 05:29,23.39,42.25,35.17,477.94000000000005,1,95,14,5,95,0.89
07/06/24 05:30,28.21,38.45,42.93,662.33,5,18,11,42,58,0.46
07/06/24 05:31,29.61,64.2,9.48,1001.81,3,20,36,71,47,0.52
07/06/24 05:32,27.03,67.06,38.69,1396.83,3,64,66,83,16,0.71
07/06/24 05:33,16.62,56.16,6.44,1313.95,4,27,98,33,59,0.76
07/06/24 05:34,24.2,47.099999999999994,23.96,1265.95,4,13,71,93,76,0.7
07/06/24 05:35,24.49,57.59,11.69,1153.68,4,1,84,53,28,0.52
07/06/24 05:36,25.29,59.589999999999996,27.72,1311.89,3,66,57,59,91,0.98
07/06/24 05:37,23.73,58.519999999999996,14.25,919.16,0,83,0,28,18,0.57
07/06/24 05:38,20.75,70,9.58,570.66,2,10,5,80,24,0.34
07/06/24 05:39,19.94,70,39.29,1523.56,1,18,8,48,9,0.24
07/06/24 05:40,25.41,42.14,49.13,495.75,0,94,23,90,5,0.68
07/06/24 05:41,19.68,60.72,20.06,1470.43,3,2,42,78,27,0.38
07/06/24 05:42,16.21,69.86,25.82,1248.63,5,51,82,39,15,0.68
07/06/24 05:43,28.66,70,47.44,906.6300000000001,1,40,93,33,65,0.75
07/06/24 05:44,23.82,66.32,48.48,899.31,2,8,78,3,81,0.65
07/06/24 05:45,21.92,70,28.53,1359.06,5,35,97,25,88,0.86
07/06/24 05:46,29.6,65.27,25.85,400,1,57,75,63,53,0.77
07/06/24 05:47,15.99,70,36.79,1474.77,5,51,57,76,1,0.53
07/06/24 05:48,23.19,70,11.94,1757.7,5,91,31,74,91,0.96
07/06/24 05:49,29.55,60.63,27.25,1466.66,0,34,50,0,76,0.61
07/06/24 05:50,20.82,68.83,29.14,843.42,0,18,82,15,4,0.37
07/06/24 05:51,22.25,70,15.99,1130.83,3,49,97,62,36,0.73
07/06/24 05:52,29.0,63.38,26.75,1537.12,3,3,45,26,33,0.35
07/06/24 05:53,26.5,38.84,48.9,400,2,36,76,69,98,0.97
07/06/24 05:54,22.43,31.040000000000003,27.59,1735.44,4,98,30,6,65,0.89
07/06/24 05:55,18.26,51.24,5.79,1306.24,0,51,42,16,73,0.73
07/06/24 05:56,19.35,46.29,3.41,1669.84,3,85,10,79,34,0.75
07/06/24 05:57,17.42,38.300000000000004,34.85,1501.93,4,15,96,32,70,0.66
07/06/24 05:58,21.79,60.28,27.58,1235.34,5,70,88,95,70,1.15
07/06/24 05:59,29.09,37.300000000000004,4.16,1021.8399999999999,0,57,2,16,86,0.6
07/06/24 06:00,25.84,60.55,446.45,970.16,35,35,11,89,40,0.58
07/06/24 06:01,25.4,57.0,133.48,1225.45,3,45,16,99,4,0.51
07/06/24 06:02,22.91,58.86,307.23,959.68,17,58,72,7,15,0.56
07/06/24 06:03,18.0,55.199999999999996,998.6,1840.07,17,64,78,54,18,0.72
07/06/24 06:04,29.32,37.97,13.12,753.35,31,40,90,6,59,0.69
07/06/24 06:05,20.42,43.07,564.81,1533.52,19,67,95,59,58,0.93
07/06/24 06:06,26.51,48.49,495.4,1909.17,22,97,28,97,36,0.85
07/06/24 06:07,22.31,54.989999999999995,102.45,583.19,22,22,85,83,53,0.72
07/06/24 06:08,28.72,70,274.14,513.4200000000001,26,71,18,93,40,0.74
07/06/24 06:09,18.53,44.28,964.41,1208.96,0,62,67,15,52,0.68
07/06/24 06:10,26.0,59.07,946.6,601.26,40,56,75,28,27,0.64
07/06/24 06:11,25.3,70,256.78,1757.81,40,89,1,93,33,0.74
07/06/24 06:12,22.87,48.45,553.98,1683.81,7,60,35,81,35,0.7
07/06/24 06:13,17.55,40.95,265.44,1854.53,19,11,64,88,42,0.63
07/06/24 06:14,19.14,46.33,277.74,793.48,11,70,36,23,55,0.67
07/06/24 06:15,19.94,62.68,757.61,1623.5,33,35,63,75,26,0.56
07/06/24 06:16,24.65,45.71,109.64,1847.78,36,48,29,75,15,0.59
07/06/24 06:17,24.44,62.76,991.61,762.93,31,63,92,38,81,1.09
07/06/24 06:18,21.29,49.839999999999996,498.63,1539.5,3,48,90,24,38,0.72
07/06/24 06:19,29.63,34.17,298.82,1233.39,23,55,22,1,66,0.59
07/06/24 06:20,20.19,51.51,98.04,819.93,25,62,43,71,83,0.98
07/06/24 06:21,17.35,55.79,275.23,702.49,6,29,40,14,8,0.33
07/06/24 06:22,25.18,57.769999999999996,861.48,882.58,29,90,18,64,72,0.98
07/06/24 06:23,24.87,65.63,220.05,1344.22,18,27,17,44,55,0.45
07/06/24 06:24,26.39,42.78,370.72,1499.21,17,13,47,90,45,0.61
07/06/24 06:25,29.72,70,6.19,1786.37,12,86,25,78,90,0.96
07/06/24 06:26,17.11,60.33,468.03,400,8,66,72,79,76,1.08
07/06/24 06:27,26.57,37.47,956.42,1054.52,6,46,77,8,74,0.73
07/06/24 06:28,27.17,38.83,737.59,1682.2,20,2,70,48,35,0.49
07/06/24 06:29,23.48,61.57,500.34,1852.94,4,18,57,37,47,0.47
07/06/24 06:30,18.58,47.61,214.07,2000,39,33,71,64,46,0.74
07/06/24 06:31,16.23,63.209999999999994,811.76,849.58,9,77,64,33,61,0.96
07/06/24 06:32,20.15,48.43,422.21,1196.96,6,18,17,61,66,0.48
07/06/24 06:33,15.88,53.85,117.98,1626.15,40,62,50,57,27,0.74
07/06/24 06:34,24.28,68.89,166.49,439.51,6,40,82,66,22,0.67
07/06/24 06:35,22.83,56.720000000000006,648.33,1665.79,39,75,2,77,73,0.87
07/06/24 06:36,17.68,65.83,573.78,425.36,7,67,93,57,73,1.1
07/06/24 06:37,28.18,34.800000000000004,226.83,1767.86,27,17,100,16,84,0.78
07/06/24 06:38,17.14,39.449999999999996,867.55,400,11,90,4,38,63,0.8
07/06/24 06:39,27.19,46.81,991.52,1763.78,22,59,70,22,87,0.86
07/06/24 06:40,20.62,55.769999999999996,896.95,1148.67,24,34,47,83,78,0.85
07/06/24 06:41,26.54,67.64,694.87,1397.08,31,57,46,15,28,0.6
07/06/24 06:42,23.95,59.92,723.79,1804.2,27,99,73,93,44,0.98
07/06/24 06:43,21.66,54.290000000000006,388.84,1216.4,15,20,58,98,15,0.56
07/06/24 06:44,20.88,58.11,717.94,1836.89,3,44,42,90,67,0.72
07/06/24 06:45,28.06,51.32000000000001,805.86,1139.13,36,1,67,83,89,0.79
07/06/24 06:46,23.22,49.26,793.93,1333.88,1,87,62,8,98,0.98
07/06/24 06:47,22.96,68.5,342.42,851.24,33,78,49,90,70,0.96
07/06/24 06:48,19.09,59.470000000000006,358.1,833.96,5,48,32,27,46,0.53
07/06/24 06:49,21.74,68.2,265.95,1412.51,27,91,34,95,76,1.14
07/06/24 06:50,25.35,46.56,752.2,677.85,23,76,73,98,52,0.94
07/06/24 06:51,20.8,60.540000000000006,137.22,1526.19,31,51,40,97,80,0.8
07/06/24 06:52,28.35,54.43,817.71,1337.49,31,0,76,38,85,0.69
07/06/24 06:53,29.87,70,899.32,927.87,30,68,95,68,88,1.16
07/06/24 06:54,29.25,44.72,386.61,1445.38,1,35,5,66,95,0.68
07/06/24 06:55,27.06,70,360.59,841.77,12,15,59,22,36,0.41
07/06/24 06:56,29.54,60.31,819.02,439.94000000000005,4,73,5,31,94,0.85
07/06/24 06:57,15.53,52.5,338.17,1597.27,5,72,81,0,56,0.76
07/06/24 06:58,17.29,48.64,640.45,755.85,27,14,1,30,49,0.36
07/06/24 06:59,16.08,70,540.1,1513.08,29,40,15,79,51,0.57
07/06/24 07:00,26.08,70,438.86,1761.06,25,91,60,36,88,1.11
07/06/24 07:01,27.63,62.559999999999995,840.24,1590.19,21,17,64,33,1,0.38
07/06/24 07:02,18.22,54.73,844.57,565.21,12,70,5,23,99,0.77
