Timestamp,Temperature (C),Fan Speed,Occupancy,Energy Usage (kWh)
04/06/24 21:06,23.26,84,0,1.37
04/06/24 21:07,15.33,31,13,0.27
04/06/24 21:08,15.59,25,20,0.23
04/06/24 21:09,21.35,54,15,0.44
04/06/24 21:10,16.11,87,17,0.88
04/06/24 21:11,19.82,80,11,0.74
04/06/24 21:12,17.2,15,7,0.15
04/06/24 21:13,20.4,1,16,0.01
04/06/24 21:14,21.1,63,1,0.6
04/06/24 21:15,17.9,93,10,0.91
04/06/24 21:16,27.33,23,14,0.21
04/06/24 21:17,29.5,74,13,0.73
04/06/24 21:18,17.83,100,2,0.89
04/06/24 21:19,20.15,46,6,0.5
04/06/24 21:20,15.64,98,17,0.96
04/06/24 21:21,18.53,9,13,0.11
04/06/24 21:22,20.06,73,9,0.73
04/06/24 21:23,23.93,28,16,0.27
04/06/24 21:24,17.29,43,17,0.42
04/06/24 21:25,26.08,21,11,0.23
04/06/24 21:26,15.53,31,5,0.32
04/06/24 21:27,18.15,32,19,0.34
04/06/24 21:28,29.19,60,15,0.51
04/06/24 21:29,18.67,99,15,1.02
04/06/24 21:30,22.87,82,5,1.56
04/06/24 21:31,21.04,71,20,0.71
04/06/24 21:32,19.57,22,1,0.26
04/06/24 21:33,26.09,11,1,0.1
04/06/24 21:34,28.43,78,20,0.91
04/06/24 21:35,28.24,27,20,0.23
04/06/24 21:36,17.13,16,7,0.17
04/06/24 21:37,25.35,62,8,0.66
04/06/24 21:38,19.46,86,17,0.86
04/06/24 21:39,24.19,35,4,0.3
04/06/24 21:40,21.86,93,18,1.01
04/06/24 21:41,27.17,99,4,1.67
04/06/24 21:42,18.18,46,2,0.53
04/06/24 21:43,23.32,58,10,0.49
04/06/24 21:44,17.35,52,13,0.62
04/06/24 21:45,21.14,43,2,0.44
04/06/24 21:46,28.99,62,5,0.66
04/06/24 21:47,20.0,91,8,0.94
04/06/24 21:48,23.31,67,8,0.8
04/06/24 21:49,22.65,12,7,0.11
04/06/24 21:50,25.23,74,14,0.86
04/06/24 21:51,20.6,17,14,0.19
04/06/24 21:52,15.1,90,19,1.04
04/06/24 21:53,18.86,37,7,0.35
04/06/24 21:54,15.14,69,7,0.61
04/06/24 21:55,25.65,63,16,0.74
04/06/24 21:56,22.24,80,19,0.81
04/06/24 21:57,26.11,55,9,0.63
04/06/24 21:58,22.15,68,6,0.71
04/06/24 21:59,18.61,98,4,0.91
04/06/24 22:00,23.1,10,2,0.11
04/06/24 22:01,28.79,21,1,0.23
04/06/24 22:02,25.5,79,2,0.81
04/06/24 22:03,19.37,10,2,0.11
04/06/24 22:04,21.61,30,2,0.3
04/06/24 22:05,28.85,24,3,0.23
04/06/24 22:06,26.82,57,2,0.62
04/06/24 22:07,21.34,65,3,0.6
04/06/24 22:08,24.16,83,0,0.91
04/06/24 22:09,21.72,22,0,0.21
04/06/24 22:10,28.91,5,1,0.04
04/06/24 22:11,20.47,25,1,0.28
04/06/24 22:12,27.13,98,0,1.0
04/06/24 22:13,26.41,47,3,0.47
04/06/24 22:14,23.71,49,0,0.58
04/06/24 22:15,22.3,56,2,0.51
04/06/24 22:16,19.43,45,2,0.49
04/06/24 22:17,23.32,10,0,0.09
04/06/24 22:18,22.61,93,0,1.6
04/06/24 22:19,25.35,16,0,0.15
04/06/24 22:20,21.73,80,3,0.73
04/06/24 22:21,27.08,9,1,0.09
04/06/24 22:22,20.95,58,1,0.65
04/06/24 22:23,20.39,70,1,0.71
04/06/24 22:24,28.48,34,2,0.29
04/06/24 22:25,27.48,89,0,0.9
04/06/24 22:26,22.4,9,3,0.07
04/06/24 22:27,27.57,52,3,0.57
04/06/24 22:28,25.66,86,0,1.58
04/06/24 22:29,18.28,62,1,0.51
04/06/24 22:30,25.71,42,2,0.37
04/06/24 22:31,19.07,47,0,0.49
04/06/24 22:32,16.64,52,1,0.54
04/06/24 22:33,19.68,29,1,0.28
04/06/24 22:34,21.32,44,2,0.41
04/06/24 22:35,23.42,8,0,0.08
04/06/24 22:36,24.67,86,3,0.76
04/06/24 22:37,26.23,70,2,0.65
04/06/24 22:38,21.04,27,1,0.23
04/06/24 22:39,25.4,81,2,0.9
04/06/24 22:40,15.73,14,3,0.13
04/06/24 22:41,16.6,30,3,0.34
04/06/24 22:42,21.3,17,2,0.2
04/06/24 22:43,18.35,63,1,0.56
04/06/24 22:44,17.86,96,5,1.63
04/06/24 22:45,19.33,86,3,0.85
04/06/24 22:46,21.05,23,1,0.22
04/06/24 22:47,23.0,92,5,1.57
04/06/24 22:48,19.51,5,1,0.05
04/06/24 22:49,16.2,52,0,0.54
04/06/24 22:50,21.11,4,2,0.04
04/06/24 22:51,25.78,78,3,0.92
04/06/24 22:52,26.63,92,3,0.98
04/06/24 22:53,17.46,100,4,1.65
04/06/24 22:54,27.92,71,1,0.78
04/06/24 22:55,28.96,1,2,0.01
04/06/24 22:56,20.42,29,1,0.31
04/06/24 22:57,21.69,21,0,0.19
04/06/24 22:58,18.81,69,3,0.75
04/06/24 22:59,27.06,95,2,0.86
04/06/24 23:00,20.8,65,1,0.76
04/06/24 23:01,17.09,24,3,0.26
04/06/24 23:02,18.64,75,0,0.85
04/06/24 23:03,27.01,49,1,0.57
04/06/24 23:04,25.22,56,1,0.57
04/06/24 23:05,26.63,62,0,0.6
04/06/24 23:06,27.57,11,0,0.11
04/06/24 23:07,19.08,95,2,1.06
04/06/24 23:08,21.49,60,0,0.52
04/06/24 23:09,26.89,19,3,0.16
04/06/24 23:10,17.34,99,1,0.96
04/06/24 23:11,20.18,81,1,0.76
04/06/24 23:12,29.08,77,2,0.79
04/06/24 23:13,16.38,57,0,0.6
04/06/24 23:14,16.64,81,3,0.82
04/06/24 23:15,15.14,65,1,0.6
04/06/24 23:16,22.42,11,3,0.12
04/06/24 23:17,22.02,47,2,0.46
04/06/24 23:18,21.76,33,0,0.31
04/06/24 23:19,25.64,35,3,0.36
04/06/24 23:20,19.77,54,3,0.58
04/06/24 23:21,15.44,85,2,0.79
04/06/24 23:22,15.81,60,1,0.59
04/06/24 23:23,19.52,93,1,0.97
04/06/24 23:24,20.46,75,3,0.63
04/06/24 23:25,25.41,59,2,0.59
04/06/24 23:26,27.21,84,0,0.76
04/06/24 23:27,20.93,58,1,0.64
04/06/24 23:28,27.6,67,0,0.71
04/06/24 23:29,29.26,41,1,0.42
04/06/24 23:30,17.32,47,3,0.41
04/06/24 23:31,25.48,99,3,0.82
04/06/24 23:32,27.94,26,3,0.28
04/06/24 23:33,23.47,97,1,1.65
04/06/24 23:34,18.1,10,0,0.1
04/06/24 23:35,15.06,25,2,0.25
04/06/24 23:36,29.27,46,0,0.42
04/06/24 23:37,25.91,24,2,0.22
04/06/24 23:38,22.52,20,0,0.2
04/06/24 23:39,15.93,63,0,0.7
04/06/24 23:40,18.14,30,1,0.28
04/06/24 23:41,20.39,9,3,0.08
04/06/24 23:42,19.56,68,2,0.81
04/06/24 23:43,28.1,33,3,0.38
04/06/24 23:44,25.01,94,4,1.56
04/06/24 23:45,28.7,64,3,0.53
04/06/24 23:46,27.23,95,2,0.97
04/06/24 23:47,16.02,55,2,0.54
04/06/24 23:48,15.72,49,2,0.43
04/06/24 23:49,18.35,45,1,0.49
04/06/24 23:50,16.03,57,3,0.53
04/06/24 23:51,19.89,14,1,0.16
04/06/24 23:52,19.76,85,0,1.51
04/06/24 23:53,26.8,29,1,0.31
04/06/24 23:54,21.86,8,0,0.07
04/06/24 23:55,20.33,92,3,0.9
04/06/24 23:56,29.25,71,3,0.78
04/06/24 23:57,25.43,10,0,0.11
04/06/24 23:58,20.64,62,1,0.53
04/06/24 23:59,21.13,26,1,0.23
